41.892507781,-87.626214906,41.859349715,-87.617358006,780,12,20,7,15,0
41.890922026,-87.618868355,41.877406123,-87.621971652,360,6.5,20,21,15,0
41.929077655,-87.646293476,41.921778188,-87.651061884,240,3.25,20,3,0,0
41.89503345,-87.619710672,41.879255084,-87.642648998,1080,11.5,20,19,15,0
41.884987192,-87.620992913,41.97907082,-87.903039661,1500,45.5,20,10,0,0
41.899155613,-87.626210532,41.89503345,-87.619710672,470,6,20,19,15,0
41.97907082,-87.903039661,41.88528132,-87.6572332,1560,40.5,20,9,15,0
41.906025969,-87.675311622,41.921778356,-87.641459759,660,11,20,2,45,0
41.899602111,-87.633308037,41.901206994,-87.676355989,480,8.25,20,20,45,0
41.899602111,-87.633308037,41.899602111,-87.633308037,600,8,20,4,45,0
41.944226601,-87.655998182,41.9867118,-87.663416405,1140,13,20,3,30,0
41.899602111,-87.633308037,41.944226601,-87.655998182,900,12.75,20,21,30,0
41.890922026,-87.618868355,41.859349715,-87.617358006,480,8.5,20,9,45,0
41.880994471,-87.632746489,41.892507781,-87.626214906,720,7.25,20,23,0,0
41.900221297,-87.629105186,41.849246754,-87.624135298,780,14.5,20,4,45,0
41.946294536,-87.654298084,41.908378669,-87.670945075,1020,13.75,20,17,45,0
41.892072635,-87.628874157,41.904935302,-87.649907226,1140,13.5,20,23,15,0
41.890922026,-87.618868355,41.859349715,-87.617358006,540,9.75,20,10,30,0
41.898331794,-87.620762865,41.902788048,-87.62614559,300,5,20,17,45,0
41.922686284,-87.649488729,41.899602111,-87.633308037,720,9,20,16,0,0
41.944226601,-87.655998182,41.944226601,-87.655998182,540,7.5,20,21,0,0
41.90749193,-87.63576009,41.907412816,-87.640901525,180,4.5,20,1,15,0
41.97907082,-87.903039661,41.870607372,-87.622172937,2220,46.75,20,13,45,0
41.901206994,-87.676355989,41.899602111,-87.633308037,900,10.75,20,13,45,0
41.892507781,-87.626214906,41.859349715,-87.617358006,480,10.75,20,7,45,0
41.899602111,-87.633308037,41.968069,-87.721559063,851,21.75,20,3,45,0
41.900221297,-87.629105186,41.89321636,-87.63784421,360,6.75,20,12,45,0
41.892507781,-87.626214906,41.877406123,-87.621971652,480,7,20,14,45,0
41.922686284,-87.649488729,41.944226601,-87.655998182,660,12.25,20,3,15,0
41.89321636,-87.63784421,41.892507781,-87.626214906,175,4.75,20,1,45,0
41.880994471,-87.632746489,41.790506261,-87.583143717,840,20.5,20,13,0,0
41.892042136,-87.63186395,41.884987192,-87.620992913,300,5.75,20,2,30,0
41.890922026,-87.618868355,41.880994471,-87.632746489,600,8.5,20,17,15,0
41.944226601,-87.655998182,41.944226601,-87.655998182,300,6.25,20,10,15,0
41.944226601,-87.655998182,41.944226601,-87.655998182,2040,28.25,20,8,45,0
41.906025969,-87.675311622,41.892042136,-87.63186395,540,13.75,20,22,0,0
41.877406123,-87.621971652,41.870607372,-87.622172937,120,4.75,20,1,45,0
41.944226601,-87.655998182,41.944226601,-87.655998182,600,8.5,20,9,45,0
41.884987192,-87.620992913,41.859349715,-87.617358006,720,12,20,8,0,0
41.899155613,-87.626210532,41.892507781,-87.626214906,420,6,20,0,15,0
41.892507781,-87.626214906,41.859349715,-87.617358006,1560,15.5,20,11,30,0
41.859349715,-87.617358006,41.884987192,-87.620992913,720,10,20,15,0,0
41.97907082,-87.903039661,41.849246754,-87.624135298,2880,56.5,20,8,45,0
41.885300022,-87.642808466,41.890922026,-87.618868355,660,9,20,20,45,0
41.890922026,-87.618868355,41.892042136,-87.63186395,408,6,20,21,45,0
41.898331794,-87.620762865,41.890922026,-87.618868355,360,5.75,20,16,30,0
41.77887686,-87.594925439,41.792357223,-87.61793138,480,9,20,19,30,0
41.884987192,-87.620992913,41.890922026,-87.618868355,240,5.75,20,22,0,0
41.899602111,-87.633308037,41.96581197,-87.655878786,600,16,20,3,0,0
41.884987192,-87.620992913,41.880994471,-87.632746489,240,5.5,20,11,0,0
41.97907082,-87.903039661,41.892507781,-87.626214906,2460,43,20,15,45,0
41.870607372,-87.622172937,41.892507781,-87.626214906,720,8.5,20,18,30,0
41.884987192,-87.620992913,41.877406123,-87.621971652,180,5,20,12,0,0
41.902788048,-87.62614559,41.892042136,-87.63186395,240,5.5,20,18,15,0
41.794090253,-87.592310855,41.794090253,-87.592310855,300,5.5,20,15,45,0
41.884987192,-87.620992913,41.890922026,-87.618868355,240,5.25,20,15,0,0
41.899602111,-87.633308037,41.899602111,-87.633308037,60,3.25,20,6,15,0
41.89503345,-87.619710672,41.89321636,-87.63784421,360,6,20,15,30,0
41.944226601,-87.655998182,41.944226601,-87.655998182,360,6,20,16,0,0
41.890922026,-87.618868355,41.885300022,-87.642808466,660,9.25,20,18,30,0
41.944226601,-87.655998182,41.92276062,-87.699155343,1260,15.25,20,18,15,0
41.944226601,-87.655998182,41.922686284,-87.649488729,720,9.75,20,20,15,0
41.898331794,-87.620762865,41.892507781,-87.626214906,600,7.5,20,19,45,0
41.899602111,-87.633308037,41.836150155,-87.648787952,1320,21.75,20,21,0,0
41.884987192,-87.620992913,41.892507781,-87.626214906,240,5,20,12,30,0
41.900221297,-87.629105186,41.898331794,-87.620762865,240,4.5,20,10,45,0
41.97907082,-87.903039661,41.890922026,-87.618868355,2460,46.25,20,12,15,0
41.905857769,-87.630865027,41.879066994,-87.657005027,1020,12.25,20,18,45,0
41.878865584,-87.625192142,41.9867118,-87.663416405,1320,25.5,20,14,30,0
41.880994471,-87.632746489,41.884987192,-87.620992913,180,4.75,20,10,30,0
41.922686284,-87.649488729,41.901206994,-87.676355989,780,11.25,20,0,0,0
41.892042136,-87.63186395,41.892042136,-87.63186395,180,5,20,3,0,0
41.980264315,-87.913624596,41.899602111,-87.633308037,1400,45.25,20,5,0,0
41.97907082,-87.903039661,41.870607372,-87.622172937,1320,44.5,20,21,0,0
41.859349715,-87.617358006,41.880994471,-87.632746489,600,8.25,20,13,45,0
41.97907082,-87.903039661,41.877406123,-87.621971652,2403,44.5,20,14,45,0
41.879255084,-87.642648998,41.898331794,-87.620762865,1279,12,20,18,15,0
