41.922686284,-87.649488729,41.980264315,-87.913624596,2280,40.25,9,12,0,0
41.88528132,-87.6572332,41.892072635,-87.628874157,480,8.75,9,1,0,0
41.880994471,-87.632746489,41.89830587,-87.653613982,420,7,9,0,30,0
41.88528132,-87.6572332,41.90156691,-87.638404012,360,7.5,9,23,0,0
41.899602111,-87.633308037,41.899602111,-87.633308037,120,4,9,6,15,0
41.942577185,-87.647078509,41.89321636,-87.63784421,720,14.5,9,22,0,0
41.97907082,-87.903039661,41.89321636,-87.63784421,1380,42,9,11,0,0
41.892507781,-87.626214906,41.880994471,-87.632746489,300,6.25,9,21,0,0
41.901206994,-87.676355989,41.899602111,-87.633308037,632,10.5,9,22,15,0
41.884987192,-87.620992913,41.879255084,-87.642648998,360,7.5,9,19,45,0
41.892507781,-87.626214906,41.859349715,-87.617358006,420,8,9,23,15,0
41.96581197,-87.655878786,41.96581197,-87.655878786,240,5.5,9,22,15,0
41.899155613,-87.626210532,41.891971508,-87.612945414,300,6.5,9,2,45,0
41.874005383,-87.66351755,41.874005383,-87.66351755,174,5.25,9,22,30,0
41.944226601,-87.655998182,41.944226601,-87.655998182,0,3.75,9,5,15,0
41.892507781,-87.626214906,41.892072635,-87.628874157,480,6.5,9,10,30,0
41.892507781,-87.626214906,41.785998518,-87.750934289,1080,32.5,9,7,0,0
41.975170943,-87.687515515,41.968069,-87.721559063,540,9.5,9,1,0,0
41.884987192,-87.620992913,41.97907082,-87.903039661,1500,47,9,10,30,0
41.97907082,-87.903039661,41.97907082,-87.903039661,20,3.25,9,20,0,0
41.89321636,-87.63784421,41.898331794,-87.620762865,420,7.75,9,3,30,0
42.001571027,-87.695012589,42.001571027,-87.695012589,540,14.25,9,3,30,0
41.892507781,-87.626214906,41.879255084,-87.642648998,480,8.5,9,21,45,0
41.944226601,-87.655998182,41.9867118,-87.663416405,720,16.25,9,6,45,0
41.892507781,-87.626214906,41.884987192,-87.620992913,300,5.5,9,12,45,0
41.884987192,-87.620992913,41.891971508,-87.612945414,420,7.25,9,14,30,0
41.890922026,-87.618868355,41.879255084,-87.642648998,480,7.75,9,18,45,0
41.892072635,-87.628874157,41.880994471,-87.632746489,360,6.5,9,9,45,0
