-87.633,41.881,-87.621,41.885,6,360,1,17,0,0,38,38
-87.629,41.9,-87.633,41.881,6.75,480,1,17,0,0,37,38
-87.621,41.885,-87.633,41.881,6,360,1,17,30,0,38,38
-87.629,41.892,-87.903,41.979,44.5,2580,1,17,0,0,37,75
-87.621,41.885,-87.639,41.938,17.5,1200,1,17,30,0,38,57
-87.903,41.979,-87.626,41.903,48.25,3960,1,17,15,0,75,37
-87.621,41.885,-87.622,41.871,6,314,1,17,45,0,38,38
-87.62,41.895,-87.652,41.949,16,1306,1,17,30,0,37,57
-87.626,41.893,-87.643,41.885,7.5,600,1,17,15,0,37,29
-87.633,41.881,-87.633,41.881,5.75,404,1,17,30,0,38,38
-87.633,41.881,-87.621,41.885,4.5,240,1,17,30,0,38,38
-87.664,41.874,-87.676,41.901,6.25,420,1,17,45,0,29,25
-87.621,41.885,-87.62,41.895,6,455,1,17,45,0,38,37
-87.621,41.898,-87.62,41.895,7.75,540,1,17,0,0,37,37
-87.62,41.895,-87.644,41.95,16.25,1320,1,17,30,0,37,57
-87.625,41.879,-87.592,41.794,19.5,840,1,17,45,0,38,8
-87.621,41.885,-87.633,41.881,7.75,660,1,17,0,0,38,38
-87.643,41.879,-87.657,41.879,7.5,660,1,17,30,0,29,29
-87.633,41.881,-87.633,41.881,6.25,480,1,17,30,0,38,38
-87.663,41.987,-87.695,42.002,13.25,1200,1,17,30,0,76,20
-87.621,41.885,-87.617,41.859,7.75,480,1,17,45,0,38,34
-87.633,41.881,-87.621,41.885,6.75,360,1,17,30,0,38,38
-87.625,41.879,-87.592,41.794,20.25,1239,1,17,15,0,38,8
-87.903,41.979,-87.619,41.891,47.25,4103,1,17,0,0,75,37
-87.621,41.898,-87.629,41.9,4.75,230,1,17,30,0,37,37
-87.751,41.786,-87.633,41.881,29.5,1740,1,17,30,0,53,38
-87.664,41.874,-87.656,41.944,16,1560,1,17,30,0,29,57
-87.633,41.9,-87.633,41.9,7.25,420,1,17,45,0,37,37
-87.626,41.893,-87.626,41.893,4.5,240,1,17,30,0,37,37
-87.633,41.881,-87.622,41.871,5.75,300,1,17,45,0,38,38
-87.621,41.885,-87.62,41.895,6,360,1,17,15,0,38,37
-87.626,41.899,-87.626,41.899,3.25,0,1,17,15,0,37,37
-87.903,41.979,-87.633,41.881,45.75,3600,1,17,15,0,75,38
-87.664,41.874,-87.664,41.874,7.5,479,1,17,45,0,29,29
-87.621,41.898,-87.633,41.881,11,960,1,17,15,0,37,38
-87.622,41.877,-87.621,41.898,10,840,1,17,45,0,38,37
-87.643,41.879,-87.627,41.908,12.75,1320,1,17,30,0,29,37
-87.633,41.9,-87.649,41.923,7.75,506,1,17,30,0,37,68
-87.638,41.893,-87.643,41.879,8.25,840,1,17,30,0,37,29
-87.664,41.874,-87.62,41.857,9.5,720,1,17,0,0,29,34
-87.633,41.881,-87.633,41.881,5.75,420,1,17,30,0,38,38
-87.617,41.859,-87.621,41.885,18.75,1500,1,17,45,0,34,38
-87.621,41.885,-87.653,41.893,12.25,1080,1,17,15,0,38,25
-87.632,41.892,-87.626,41.899,4.5,180,1,17,0,0,37,37
-87.626,41.893,-87.633,41.881,9,720,1,17,0,0,37,38
-87.626,41.899,-87.633,41.881,9,660,1,17,0,0,37,38
-87.621,41.898,-87.654,41.898,9.75,830,1,17,30,0,37,25
-87.633,41.881,-87.643,41.885,5.5,300,1,17,30,0,38,29
-87.592,41.794,-87.596,41.809,6.75,420,1,17,15,0,8,5
-87.903,41.979,-87.621,41.885,48.5,3969,1,17,0,0,75,38
-87.621,41.898,-87.903,41.979,45,2940,1,17,0,0,37,75
-87.633,41.881,-87.626,41.903,11.25,1140,1,17,0,0,38,37
-87.633,41.881,-87.643,41.885,6.25,480,1,17,45,0,38,29
-87.638,41.893,-87.622,41.877,6.75,420,1,17,15,0,37,38
-87.633,41.881,-87.638,41.893,7,600,1,17,0,0,38,37
-87.711,41.939,-87.711,41.939,3.25,0,1,17,0,0,22,22
-87.621,41.898,-87.621,41.885,8.5,688,1,17,45,0,37,38
-87.633,41.881,-87.643,41.879,5.25,240,1,17,30,0,38,29
-87.633,41.881,-87.633,41.881,5.75,420,1,17,15,0,38,38
-87.633,41.881,-87.617,41.859,8.5,660,1,17,45,0,38,34
-87.632,41.892,-87.626,41.903,5.75,300,1,17,0,0,37,37
-87.626,41.899,-87.62,41.895,4.75,240,1,17,0,0,37,37
-87.903,41.979,-87.633,41.881,47,4200,1,17,0,0,75,38
-87.633,41.881,-87.613,41.892,12,1320,1,17,15,0,38,37
-87.613,41.892,-87.672,41.879,16.5,1560,1,17,15,0,37,29
-87.633,41.881,-87.633,41.881,3.25,0,1,17,15,0,38,38
-87.621,41.885,-87.631,41.871,7.25,480,1,17,15,0,38,38
-87.903,41.979,-87.64,41.935,46.75,5880,1,17,30,0,75,57
-87.625,41.879,-87.676,41.901,11.5,1020,1,17,45,0,38,25
-87.625,41.879,-87.649,41.923,15,1080,1,17,15,0,38,68
-87.656,41.944,-87.656,41.944,4.5,180,1,17,0,0,57,57
-87.643,41.879,-87.617,41.859,10,720,1,17,0,0,29,34
-87.643,41.879,-87.657,41.949,27.75,3300,1,17,45,0,29,57
-87.621,41.885,-87.622,41.877,4.5,240,1,17,30,0,38,38
-87.664,41.874,-87.695,42.002,3.25,0,1,17,0,0,29,20
-87.633,41.881,-87.633,41.881,5,300,1,17,30,0,38,38
-87.619,41.891,-87.626,41.903,7,600,1,17,45,0,37,37
-87.711,41.939,-87.711,41.939,5.25,60,1,17,30,0,22,22
-87.62,41.895,-87.653,41.893,15,1500,1,17,45,0,37,25
-87.633,41.881,-87.62,41.895,10.5,1020,1,17,30,0,38,37
-87.626,41.893,-87.626,41.893,5.5,360,1,17,15,0,37,37
-87.663,41.987,-87.663,41.987,3.25,0,1,17,45,0,76,76
