-87.629,41.892,-87.629,41.892,4.5,180,1,9,15,0,37,37
-87.643,41.879,-87.643,41.885,5,240,1,9,15,0,29,29
-87.621,41.898,-87.633,41.881,7.75,600,1,9,0,0,37,38
-87.619,41.891,-87.633,41.881,9.75,878,1,9,15,0,37,38
-87.632,41.9,-87.633,41.881,8.25,540,1,9,0,0,37,38
-87.903,41.979,-87.622,41.877,46.25,2860,1,9,30,0,75,38
-87.633,41.9,-87.62,41.857,10.25,540,1,9,15,0,37,34
-87.643,41.879,-87.633,41.881,5.75,300,1,9,0,0,29,38
-87.621,41.885,-87.621,41.885,7.5,480,1,9,15,0,38,38
-87.622,41.877,-87.633,41.881,6,377,1,9,45,0,38,38
-87.621,41.885,-87.633,41.881,7.25,540,1,9,45,0,38,38
-87.625,41.879,-87.625,41.879,8.5,777,1,9,0,0,38,38
-87.62,41.895,-87.633,41.881,7,420,1,9,45,0,37,38
-87.657,41.885,-87.657,41.885,3.25,10,1,9,15,0,29,29
-87.621,41.885,-87.621,41.885,4.75,180,1,9,0,0,38,38
-87.617,41.859,-87.633,41.881,11.25,1020,1,9,30,0,34,38
-87.643,41.879,-87.621,41.885,7.75,720,1,9,30,0,29,38
-87.633,41.881,-87.643,41.885,6,360,1,9,45,0,38,29
-87.622,41.877,-87.633,41.881,4.5,240,1,9,30,0,38,38
-87.629,41.9,-87.621,41.898,6,300,1,9,45,0,37,37
-87.914,41.98,-87.723,41.954,82,4358,1,9,0,0,75,16
-87.621,41.885,-87.622,41.877,5.75,273,1,9,30,0,38,38
-87.626,41.893,-87.621,41.885,6,360,1,9,0,0,37,38
-87.621,41.885,-87.632,41.892,6.25,420,1,9,30,0,38,37
-87.626,41.893,-87.903,41.979,42.5,1740,1,9,15,0,37,75
-87.643,41.879,-87.638,41.893,7,420,1,9,30,0,29,37
-87.62,41.895,-87.638,41.893,6.5,420,1,9,0,0,37,37
-87.647,41.943,-87.621,41.898,13,840,1,9,0,0,57,37
-87.619,41.891,-87.621,41.885,5.75,240,1,9,15,0,37,38
-87.643,41.879,-87.626,41.893,8,660,1,9,30,0,29,37
-87.633,41.881,-87.621,41.885,7.25,420,1,9,30,0,38,38
-87.643,41.885,-87.621,41.885,8.25,759,1,9,15,0,29,38
-87.625,41.879,-87.688,41.975,25.75,1260,1,9,15,0,38,6
-87.633,41.881,-87.633,41.881,5.25,300,1,9,15,0,38,38
-87.643,41.879,-87.619,41.891,9.25,840,1,9,30,0,29,37
-87.903,41.979,-87.621,41.885,45.75,2934,1,9,30,0,75,38
-87.903,41.979,-87.643,41.879,43.25,2460,1,9,30,0,75,29
-87.619,41.891,-87.633,41.881,7.25,480,1,9,0,0,37,38
-87.644,41.95,-87.621,41.885,17,1440,1,9,15,0,57,38
-87.664,41.874,-87.663,41.987,26.5,1140,1,9,15,0,29,76
-87.903,41.979,-87.633,41.881,45,2707,1,9,15,0,75,38
-87.633,41.881,-87.633,41.881,7.5,678,1,9,15,0,38,38
-87.751,41.786,-87.621,41.885,35,2520,1,9,45,0,53,38
-87.643,41.879,-87.62,41.895,11.25,1200,1,9,30,0,29,37
-87.751,41.786,-87.629,41.892,38.25,3540,1,9,0,0,53,37
-87.633,41.9,-87.633,41.9,6.75,420,1,9,15,0,37,37
-87.633,41.881,-87.633,41.881,4.5,180,1,9,45,0,38,38
-87.626,41.893,-87.617,41.859,12.5,849,1,9,45,0,37,34
-87.62,41.857,-87.592,41.794,15.5,540,1,9,0,0,34,8
-87.638,41.893,-87.621,41.885,7,480,1,9,45,0,37,38
-87.643,41.879,-87.633,41.881,5.25,300,1,9,30,0,29,38
-87.625,41.879,-87.656,41.944,20.5,1620,1,9,45,0,38,57
-87.751,41.786,-87.633,41.881,40.25,3120,1,9,30,0,53,38
-87.621,41.885,-87.643,41.885,6,360,1,9,15,0,38,29
-87.903,41.979,-87.643,41.885,40.75,2280,1,9,30,0,75,29
-87.633,41.881,-87.621,41.885,7,480,1,9,45,0,38,38
-87.626,41.893,-87.626,41.893,6.75,420,1,9,30,0,37,37
-87.643,41.879,-87.619,41.891,8,600,1,9,30,0,29,37
-87.613,41.892,-87.643,41.885,9.25,671,1,9,0,0,37,29
-87.663,41.987,-87.663,41.987,6.25,600,1,9,0,0,76,76
-87.676,41.901,-87.633,41.9,11,840,1,9,15,0,25,37
-87.621,41.898,-87.633,41.881,9.25,776,1,9,0,0,37,38
-87.643,41.879,-87.617,41.859,10.25,780,1,9,0,0,29,34
-87.629,41.9,-87.638,41.893,5.25,201,1,9,45,0,37,37
-87.621,41.885,-87.619,41.891,4.5,180,1,9,30,0,38,37
-87.656,41.966,-87.633,41.9,16,1200,1,9,15,0,31,37
-87.633,41.881,-87.626,41.893,5.75,318,1,9,45,0,38,37
-87.643,41.879,-87.633,41.881,5.25,240,1,9,45,0,29,38
-87.643,41.879,-87.619,41.891,8,540,1,9,45,0,29,37
-87.643,41.879,-87.638,41.893,6.5,420,1,9,45,0,29,37
-87.621,41.885,-87.621,41.885,3.75,60,1,9,30,0,38,38
-87.643,41.879,-87.633,41.881,6.25,360,1,9,0,0,29,38
-87.621,41.885,-87.638,41.893,5.5,300,1,9,45,0,38,37
-87.631,41.871,-87.633,41.881,5.25,240,1,9,30,0,38,38
-87.621,41.885,-87.643,41.885,6.25,360,1,9,15,0,38,29
-87.643,41.885,-87.633,41.881,5.75,402,1,9,30,0,29,38
-87.643,41.927,-87.633,41.881,15,1440,1,9,30,0,68,38
-87.621,41.885,-87.633,41.881,6,360,1,9,15,0,38,38
-87.664,41.874,-87.535,41.707,25,1260,1,9,45,0,29,49
-87.621,41.885,-87.633,41.881,8,720,1,9,45,0,38,38
-87.621,41.898,-87.633,41.881,10,840,1,9,45,0,37,38
-87.633,41.9,-87.722,41.968,17,1200,1,9,30,0,37,14
-87.751,41.786,-87.751,41.786,3.25,60,1,9,0,0,53,53
-87.626,41.893,-87.638,41.893,5.5,300,1,9,45,0,37,37
-87.664,41.874,-87.664,41.874,9.25,605,1,9,15,0,29,29
-87.643,41.879,-87.633,41.881,6.5,480,1,9,0,0,29,38
-87.643,41.879,-87.62,41.895,10.5,951,1,9,0,0,29,37
-87.626,41.893,-87.633,41.881,9,840,1,9,30,0,37,38
-87.643,41.879,-87.621,41.885,7.25,480,1,9,45,0,29,38
-87.638,41.893,-87.619,41.891,7,540,1,9,45,0,37,37
-87.625,41.879,-87.633,41.9,6.25,420,1,9,30,0,38,37
-87.626,41.903,-87.626,41.893,5,240,1,9,30,0,37,37
-87.626,41.899,-87.643,41.879,10.25,840,1,9,0,0,37,29
-87.62,41.857,-87.62,41.857,12.75,960,1,9,15,0,34,34
-87.903,41.979,-87.633,41.881,48,4320,1,9,30,0,75,38
-87.805,41.985,-87.914,41.98,15.5,720,1,9,45,0,36,75
-87.649,41.923,-87.684,41.948,12.25,1080,1,9,30,0,68,46
-87.62,41.895,-87.633,41.881,9,720,1,9,15,0,37,38
-87.613,41.892,-87.633,41.881,9.5,900,1,9,15,0,37,38
-87.644,41.95,-87.633,41.881,19.25,1260,1,9,15,0,57,38
-87.622,41.877,-87.633,41.881,6.25,360,1,9,30,0,38,38
-87.695,42.002,-87.633,41.9,24.75,1260,1,9,30,0,20,37
-87.656,41.966,-87.633,41.9,19.5,1560,1,9,0,0,31,37
-87.636,41.907,-87.643,41.885,8.75,720,1,9,30,0,37,29
-87.617,41.859,-87.633,41.881,8.25,660,1,9,45,0,34,38
-87.633,41.881,-87.633,41.881,6.5,540,1,9,15,0,38,38
-87.633,41.9,-87.633,41.9,7.5,480,1,9,15,0,37,37
-87.621,41.885,-87.632,41.892,7.5,540,1,9,15,0,38,37
-87.625,41.879,-87.656,41.944,17,1020,1,9,30,0,38,57
-87.617,41.859,-87.633,41.881,8.25,600,1,9,0,0,34,38
-87.633,41.881,-87.632,41.915,10.5,780,1,9,30,0,38,68
-87.625,41.879,-87.664,41.874,10.25,600,1,9,45,0,38,29
-87.621,41.885,-87.633,41.881,6.75,480,1,9,45,0,38,38
-87.656,41.944,-87.633,41.9,18.75,1200,1,9,0,0,57,37
-87.656,41.944,-87.625,41.879,20.75,1560,1,9,30,0,57,38
-87.632,41.9,-87.633,41.881,7.75,480,1,9,0,0,37,38
-87.622,41.877,-87.633,41.881,6.5,600,1,9,0,0,38,38
-87.625,41.879,-87.664,41.874,5.5,240,1,9,30,0,38,29
-87.619,41.891,-87.643,41.879,9,667,1,9,45,0,37,29
-87.626,41.893,-87.621,41.885,7.5,600,1,9,15,0,37,38
-87.633,41.881,-87.632,41.892,7.5,600,1,9,45,0,38,37
-87.643,41.879,-87.633,41.881,5.5,359,1,9,15,0,29,38
-87.626,41.893,-87.633,41.881,6,300,1,9,0,0,37,38
-87.621,41.885,-87.643,41.885,6.25,420,1,9,15,0,38,29
-87.903,41.979,-87.62,41.895,45.5,2580,1,9,45,0,75,37
-87.634,41.842,-87.618,41.813,7.25,420,1,9,0,0,35,4
-87.626,41.903,-87.62,41.895,4.75,153,1,9,30,0,37,37
-87.613,41.892,-87.654,41.898,11.25,720,1,9,45,0,37,25
-87.622,41.877,-87.619,41.891,6.25,300,1,9,0,0,38,37
-87.643,41.879,-87.633,41.881,5.25,300,1,9,15,0,29,38
-87.621,41.885,-87.617,41.859,10.75,660,1,9,30,0,38,34
-87.756,41.891,-87.756,41.891,5,300,1,9,30,0,26,26
-87.914,41.98,-87.711,41.939,59.25,3420,1,9,45,0,75,22
-87.638,41.893,-87.638,41.893,4.25,120,1,9,45,0,37,37
-87.621,41.885,-87.633,41.881,5.5,240,1,9,15,0,38,38
-87.626,41.893,-87.632,41.892,5,240,1,9,15,0,37,37
-87.646,41.953,-87.638,41.893,17.75,1440,1,9,30,0,57,37
