41.922686284,-87.649488729,41.922686284,-87.649488729,120,5.25,30,5,45,0,7,7
41.944226601,-87.655998182,41.96581197,-87.655878786,300,7,30,5,15,0,6,3
41.874005383,-87.66351755,41.944226601,-87.655998182,780,21.25,30,5,15,0,28,6
41.922686284,-87.649488729,41.922686284,-87.649488729,180,5.75,30,5,15,0,7,7
41.899602111,-87.633308037,41.899602111,-87.633308037,480,8,30,5,30,0,8,8
41.922686284,-87.649488729,41.9867118,-87.663416405,720,14.25,30,5,0,0,7,77
41.892507781,-87.626214906,41.97907082,-87.903039661,1320,44,30,5,45,0,8,76
41.899602111,-87.633308037,41.901206994,-87.676355989,540,9.75,30,5,45,0,8,24
41.892507781,-87.626214906,41.884987192,-87.620992913,240,5.25,30,5,30,0,8,32
41.899602111,-87.633308037,41.901206994,-87.676355989,660,10.75,30,5,15,0,8,24
41.899602111,-87.633308037,41.899602111,-87.633308037,300,6.25,30,5,30,0,8,8
41.89321636,-87.63784421,41.880994471,-87.632746489,360,6.25,30,5,0,0,8,32
41.884987192,-87.620992913,41.785998518,-87.750934289,1020,33,30,5,45,0,32,56
41.874005383,-87.66351755,41.953582125,-87.72345239,540,20,30,5,30,0,28,16
41.892042136,-87.63186395,41.892042136,-87.63186395,240,5,30,5,0,0,8,8
41.899602111,-87.633308037,41.901206994,-87.676355989,480,9,30,5,15,0,8,24
41.901206994,-87.676355989,41.899602111,-87.633308037,600,9.25,30,5,15,0,24,8
41.874005383,-87.66351755,41.874005383,-87.66351755,0,17,30,5,30,0,28,28
41.884987192,-87.620992913,41.884987192,-87.620992913,0,3.5,30,5,15,0,32,32
41.899602111,-87.633308037,41.92276062,-87.699155343,420,10,30,5,45,0,8,22
41.899602111,-87.633308037,41.92276062,-87.699155343,840,15,30,5,30,0,8,22
41.904935302,-87.649907226,41.89830587,-87.653613982,540,8.5,30,5,0,0,8,24
41.899602111,-87.633308037,41.79259236,-87.769615453,1560,34.75,30,5,30,0,8,56
41.901206994,-87.676355989,41.901206994,-87.676355989,180,5.25,30,5,45,0,24,24
41.892042136,-87.63186395,41.892042136,-87.63186395,180,3.75,30,5,30,0,8,8
41.89321636,-87.63784421,41.884987192,-87.620992913,480,6.5,30,5,15,0,8,32
41.922686284,-87.649488729,41.944226601,-87.655998182,180,5.25,30,5,45,0,7,6
41.899602111,-87.633308037,41.899602111,-87.633308037,360,6.75,30,5,30,0,8,8
41.892072635,-87.628874157,41.884987192,-87.620992913,240,5.5,30,5,45,0,8,32
41.944226601,-87.655998182,41.944226601,-87.655998182,360,6.5,30,5,15,0,6,6
41.892042136,-87.63186395,41.892042136,-87.63186395,180,4.5,30,5,0,0,8,8
41.899602111,-87.633308037,41.944226601,-87.655998182,600,10.5,30,5,0,0,8,6
